0.000000 20
-0.000000 19.999962
-0.000000 19.999871
-0.000000 19.999727
-0.000001 19.999532
-0.000001 19.999285
-0.000002 19.998988
-0.000002 19.99864
-0.000003 19.998243
-0.000004 19.997797
-0.000004 19.997302
-0.000005 19.99676
-0.000006 19.996169
-0.000008 19.995532
-0.000009 19.994847
-0.000010 19.994117
-0.000011 19.99334
-0.000013 19.992519
-0.000015 19.991653
-0.000016 19.990742
-0.000018 19.989788
-0.000020 19.98879
-0.000022 19.987749
-0.000024 19.986665
-0.000026 19.985539
-0.000028 19.984372
-0.000031 19.983162
-0.000033 19.981913
-0.000036 19.980622
-0.000038 19.979289
-0.000041 19.977914
-0.000044 19.976497
-0.000047 19.97504
-0.000050 19.973541
-0.000053 19.972002
-0.000057 19.970423
-0.000060 19.968803
-0.000064 19.967143
-0.000067 19.965444
-0.000071 19.963711
-0.000075 19.961938
-0.000079 19.960127
-0.000083 19.958277
-0.000087 19.956388
-0.000091 19.954462
-0.000095 19.952497
-0.000100 19.950492
-0.000104 19.948449
-0.000108 19.946366
-0.000113 19.944245
-0.000118 19.942085
-0.000123 19.939885
-0.000128 19.937647
-0.000133 19.93537
-0.000138 19.933055
-0.000143 19.930702
-0.000149 19.928312
-0.000154 19.925884
-0.000160 19.92342
-0.000165 19.92092
-0.000171 19.918391
-0.000177 19.915826
-0.000183 19.913225
-0.000189 19.91059
-0.000196 19.907918
-0.000202 19.905211
-0.000209 19.90247
-0.000215 19.899698
-0.000222 19.896891
-0.000229 19.89405
-0.000236 19.891177
-0.000243 19.888268
-0.000250 19.885324
-0.000257 19.882346
-0.000264 19.879333
-0.000272 19.876284
-0.000280 19.8732
-0.000287 19.870078
-0.000295 19.866921
-0.000303 19.863729
-0.000311 19.860504
-0.000320 19.857249
-0.000328 19.853965
-0.000337 19.850648
-0.000346 19.847299
-0.000354 19.843916
-0.000363 19.8405
-0.000372 19.83706
-0.000381 19.833589
-0.000391 19.830086
-0.000400 19.826551
-0.000409 19.822982
-0.000419 19.819379
-0.000429 19.81574
-0.000438 19.812067
-0.000448 19.80836
-0.000459 19.804617
-0.000469 19.800842
-0.000479 19.797034
-0.000491 19.7932
-0.000501 19.789338
-0.000512 19.785443
-0.000523 19.781516
-0.000534 19.777558
-0.000545 19.773575
-0.000557 19.769561
-0.000569 19.765518
-0.000580 19.761444
-0.000592 19.75734
-0.000604 19.753204
-0.000616 19.749035
-0.000628 19.744832
-0.000640 19.740597
-0.000652 19.736329
-0.000665 19.732034
-0.000677 19.727714
-0.000691 19.723365
-0.000704 19.718984
-0.000717 19.714574
-0.000730 19.710144
-0.000744 19.705686
-0.000758 19.701199
-0.000771 19.696682
-0.000785 19.692133
-0.000798 19.687551
-0.000812 19.682937
-0.000827 19.678291
-0.000841 19.673614
-0.000856 19.668911
-0.000871 19.664185
-0.000886 19.659429
-0.000901 19.654642
-0.000916 19.649832
-0.000932 19.644995
-0.000948 19.640132
-0.000963 19.63524
-0.000979 19.630321
-0.000994 19.625371
-0.001010 19.62039
-0.001026 19.615377
-0.001043 19.610336
-0.001059 19.60527
-0.001076 19.600182
-0.001092 19.595065
-0.001110 19.589919
-0.001127 19.584755
-0.001144 19.579568
-0.001162 19.574353
-0.001179 19.569109
-0.001196 19.563835
-0.001214 19.55853
-0.001232 19.553196
-0.001250 19.54783
-0.001269 19.542445
-0.001287 19.537036
-0.001305 19.531599
-0.001325 19.526136
-0.001343 19.520651
-0.001363 19.515141
-0.001382 19.509606
-0.001401 19.504044
-0.001420 19.498453
-0.001439 19.492832
-0.001459 19.487184
-0.001480 19.48151
-0.001499 19.475817
-0.001520 19.470099
-0.001541 19.464355
-0.001561 19.458593
-0.001583 19.452809
-0.001603 19.447
-0.001624 19.441163
-0.001645 19.435296
-0.001666 19.429401
-0.001687 19.423478
-0.001710 19.417534
-0.001732 19.41157
-0.001753 19.405579
-0.001776 19.399566
-0.001798 19.393532
-0.001821 19.387475
-0.001843 19.381394
-0.001865 19.375285
-0.001888 19.36915
-0.001910 19.362987
-0.001934 19.356801
-0.001956 19.350596
-0.001980 19.344367
-0.002004 19.338117
-0.002028 19.331849
-0.002053 19.325561
-0.002077 19.319248
-0.002100 19.312908
-0.002124 19.30654
-0.002148 19.300146
-0.002174 19.29373
-0.002199 19.287297
-0.002224 19.280838
-0.002249 19.274359
-0.002275 19.26786
-0.002300 19.26134
-0.002326 19.254797
-0.002350 19.248228
-0.002375 19.241633
-0.002402 19.235014
-0.002427 19.228377
-0.002453 19.221719
-0.002480 19.215041
-0.002507 19.208345
-0.002534 19.201632
-0.002562 19.194897
-0.002588 19.188137
-0.002614 19.18135
-0.002640 19.174538
-0.002669 19.167709
-0.002696 19.16086
-0.002723 19.153989
-0.002752 19.147099
-0.002780 19.14019
-0.002809 19.133261
-0.002836 19.126309
-0.002863 19.119333
-0.002891 19.112333
-0.002920 19.105314
-0.002948 19.098277
-0.002977 19.091222
-0.003008 19.084149
-0.003037 19.07706
-0.003066 19.069953
-0.003094 19.062823
-0.003122 19.055666
-0.003151 19.048488
-0.003182 19.041292
-0.003211 19.034077
-0.003241 19.026843
-0.003272 19.019592
-0.003302 19.012321
-0.003333 19.005032
-0.003361 18.99772
-0.003390 18.990385
-0.003421 18.983031
-0.003451 18.975661
-0.003482 18.968273
-0.003514 18.96087
-0.003545 18.95345
-0.003576 18.946016
-0.003605 18.938561
-0.003634 18.931081
-0.003665 18.923579
-0.003697 18.916062
-0.003728 18.908526
-0.003760 18.900973
-0.003792 18.893405
-0.003823 18.885818
-0.003855 18.878214
-0.003884 18.870586
-0.003916 18.862939
-0.003948 18.855275
-0.003978 18.847595
-0.004011 18.839899
-0.004044 18.832189
-0.004076 18.824465
-0.004109 18.816727
-0.004139 18.808968
-0.004170 18.801185
-0.004204 18.793387
-0.004236 18.785573
-0.004269 18.777742
-0.004303 18.769895
-0.004336 18.762034
-0.004370 18.754157
-0.004401 18.74626
-0.004433 18.738345
-0.004467 18.730414
-0.004499 18.722469
-0.004534 18.71451
-0.004568 18.706536
-0.004603 18.698551
-0.004635 18.690553
-0.004666 18.682533
-0.004700 18.674494
-0.004735 18.666439
-0.004768 18.65837
-0.004804 18.650287
-0.004839 18.642189
-0.004874 18.634077
-0.004909 18.625951
-0.004941 18.617804
-0.004977 18.609642
-0.005011 18.601465
-0.005046 18.593276
-0.005085 18.585074
-0.005121 18.57686
-0.005157 18.568634
-0.005190 18.560392
-0.005224 18.552129
-0.005260 18.543851
-0.005296 18.535559
-0.005332 18.527255
-0.005370 18.518937
-0.005406 18.510607
-0.005443 18.502261
-0.005477 18.493897
-0.005513 18.485518
-0.005549 18.477125
-0.005586 18.468721
-0.005626 18.460306
-0.005664 18.451877
-0.005702 18.443438
-0.005736 18.434983
-0.005773 18.42651
-0.005811 18.418021
-0.005847 18.409521
-0.005886 18.401011
-0.005925 18.392487
-0.005963 18.38395
-0.006001 18.375398
-0.006037 18.36683
-0.006076 18.358249
-0.006114 18.349656
-0.006153 18.341051
-0.006195 18.332435
-0.006235 18.323808
-0.006274 18.31517
-0.006310 18.306517
-0.006350 18.297847
-0.006389 18.289164
-0.006428 18.28047
-0.006470 18.271766
-0.006510 18.263051
-0.006551 18.254322
-0.006589 18.245578
-0.006628 18.236821
-0.006668 18.228053
-0.006708 18.219273
-0.006752 18.210484
-0.006794 18.201681
-0.006836 18.19287
-0.006873 18.184048
-0.006913 18.175208
-0.006953 18.166354
-0.006993 18.157491
-0.007036 18.14862
-0.007079 18.139735
-0.007120 18.13084
-0.007160 18.12193
-0.007199 18.113008
-0.007240 18.104075
-0.007281 18.095132
-0.007325 18.08618
-0.007368 18.077215
-0.007411 18.068243
-0.007448 18.059261
-0.007489 18.050264
-0.007530 18.041252
-0.007570 18.032232
-0.007614 18.023203
-0.007657 18.014162
-0.007698 18.00511
-0.007738 17.996045
-0.007778 17.98697
-0.007819 17.977884
-0.007861 17.968788
-0.007905 17.959683
-0.007949 17.950566
-0.007992 17.941443
-0.008030 17.93231
-0.008073 17.923164
-0.008114 17.914005
-0.008156 17.904838
-0.008201 17.895661
-0.008245 17.886472
-0.008287 17.877274
-0.008327 17.868066
-0.008369 17.858849
-0.008411 17.849621
-0.008455 17.840384
-0.008500 17.831136
-0.008546 17.82188
-0.008587 17.812617
-0.008627 17.803345
-0.008670 17.794059
-0.008711 17.784762
-0.008756 17.775459
-0.008802 17.766143
-0.008844 17.756818
-0.008886 17.747483
-0.008927 17.73814
-0.008970 17.728787
-0.009013 17.719425
-0.009058 17.710054
-0.009104 17.700673
-0.009149 17.691286
-0.009189 17.68189
-0.009233 17.672485
-0.009275 17.663067
-0.009321 17.653642
-0.009368 17.644205
-0.009412 17.634761
-0.009456 17.625307
-0.009496 17.615845
-0.009541 17.606376
-0.009584 17.596895
-0.009629 17.587409
-0.009677 17.577911
-0.009723 17.568407
-0.009764 17.558896
-0.009807 17.549377
-0.009850 17.539845
-0.009895 17.530305
-0.009942 17.520756
-0.009989 17.511199
-0.010033 17.501632
-0.010074 17.492057
-0.010119 17.482477
-0.010163 17.472885
-0.010209 17.463287
-0.010256 17.453679
-0.010304 17.444064
-0.010346 17.434444
-0.010390 17.424816
-0.010434 17.415176
-0.010480 17.405528
-0.010528 17.395872
-0.010575 17.386208
-0.010620 17.376535
-0.010663 17.366853
-0.010708 17.357167
-0.010753 17.347469
-0.010799 17.337767
-0.010848 17.328054
-0.010896 17.318336
-0.010939 17.308612
-0.010983 17.29888
-0.011027 17.289138
-0.011074 17.27939
-0.011123 17.269631
-0.011170 17.259866
-0.011216 17.250092
-0.011259 17.24031
-0.011306 17.230525
-0.011351 17.22073
-0.011397 17.210928
-0.011446 17.201116
-0.011494 17.1913
-0.011537 17.181479
-0.011581 17.171647
-0.011626 17.161808
-0.011674 17.151963
-0.011724 17.142108
-0.011771 17.132245
-0.011817 17.122374
-0.011861 17.112498
-0.011908 17.102614
-0.011955 17.092726
-0.012003 17.082827
-0.012053 17.072922
-0.012099 17.063014
-0.012145 17.053099
-0.012191 17.043172
-0.012237 17.03324
-0.012287 17.023301
-0.012338 17.013354
-0.012385 17.0034
-0.012430 16.993437
-0.012477 16.98347
-0.012526 16.973497
-0.012574 16.963518
-0.012624 16.95353
-0.012675 16.943536
-0.012721 16.933539
-0.012767 16.923533
-0.012815 16.913517
-0.012864 16.903499
-0.012917 16.89347
-0.012966 16.883435
-0.013014 16.873391
-0.013060 16.863343
-0.013109 16.853287
-0.013160 16.843229
-0.013208 16.833161
-0.013261 16.823086
-0.013310 16.813008
-0.013357 16.802925
-0.013405 16.792829
-0.013455 16.78273
-0.013507 16.772623
-0.013561 16.762509
-0.013609 16.752389
-0.013657 16.742262
-0.013706 16.732129
-0.013758 16.72199
-0.013808 16.711847
-0.013861 16.701695
-0.013913 16.691539
-0.013962 16.68138
-0.014010 16.67121
-0.014060 16.661033
-0.014112 16.65085
-0.014168 16.640659
-0.014218 16.630463
-0.014268 16.620261
-0.014318 16.610053
-0.014372 16.599838
-0.014425 16.589619
-0.014479 16.579392
-0.014534 16.56916
-0.014586 16.558926
-0.014636 16.548683
-0.014688 16.53843
-0.014742 16.528173
-0.014800 16.517907
-0.014855 16.507635
-0.014907 16.497359
-0.014959 16.487078
-0.015014 16.476788
-0.015070 16.466497
-0.015125 16.456197
-0.015183 16.44589
-0.015238 16.435583
-0.015291 16.42527
-0.015345 16.414943
-0.015400 16.404613
-0.015460 16.394275
-0.015518 16.383928
-0.015571 16.373579
-0.015626 16.363225
-0.015683 16.352861
-0.015742 16.342496
-0.015800 16.332123
-0.015861 16.321743
-0.015920 16.311363
-0.015975 16.300977
-0.016031 16.290579
-0.016090 16.280176
-0.016152 16.269765
-0.016213 16.259346
-0.016270 16.248925
-0.016329 16.238499
-0.016390 16.228065
-0.016452 16.217628
-0.016514 16.207184
-0.016580 16.196734
-0.016642 16.186284
-0.016702 16.175827
-0.016762 16.165359
-0.016825 16.154887
-0.016892 16.144404
-0.016958 16.133915
-0.017020 16.123427
-0.017084 16.112931
-0.017150 16.102428
-0.017217 16.091922
-0.017284 16.081408
-0.017355 16.070889
-0.017422 16.060371
-0.017486 16.049844
-0.017552 16.039309
-0.017619 16.028766
-0.017692 16.018214
-0.017762 16.007657
-0.017829 15.9971
-0.017897 15.986536
-0.017970 15.975967
-0.018042 15.965391
-0.018115 15.954808
-0.018190 15.944219
-0.018262 15.933633
-0.018332 15.923036
-0.018404 15.912432
-0.018477 15.901819
-0.018556 15.891195
-0.018632 15.880569
-0.018705 15.869943
-0.018780 15.859308
-0.018859 15.848669
-0.018936 15.838024
-0.019016 15.827369
-0.019097 15.816712
-0.019175 15.806058
-0.019250 15.795394
-0.019328 15.784721
-0.019409 15.774037
-0.019494 15.763343
-0.019575 15.752651
-0.019656 15.741956
-0.019739 15.731255
-0.019825 15.720549
-0.019909 15.709834
-0.019997 15.699112
-0.020085 15.688392
-0.020170 15.677669
-0.020253 15.666938
-0.020340 15.656197
-0.020430 15.645444
-0.020522 15.634684
-0.020610 15.623927
-0.020699 15.613164
-0.020792 15.602398
-0.020885 15.591623
-0.020979 15.58084
-0.021076 15.570052
-0.021172 15.559266
-0.021265 15.548474
-0.021357 15.537676
-0.021453 15.526866
-0.021553 15.516044
-0.021652 15.505221
-0.021749 15.494394
-0.021848 15.483564
-0.021951 15.47273
-0.022052 15.461885
-0.022157 15.451035
-0.022263 15.440182
-0.022367 15.429327
-0.022469 15.418468
-0.022572 15.407598
-0.022678 15.396717
-0.022788 15.385828
-0.022896 15.374938
-0.023004 15.364041
-0.023116 15.353144
-0.023230 15.342239
-0.023344 15.331324
-0.023460 15.320407
-0.023575 15.309489
-0.023688 15.298563
-0.023800 15.287633
-0.023915 15.276693
-0.024034 15.265741
-0.024155 15.254784
-0.024273 15.243823
-0.024393 15.232856
-0.024518 15.221886
-0.024642 15.210908
-0.024770 15.199924
-0.024897 15.188938
-0.025022 15.177947
-0.025145 15.166952
-0.025271 15.155945
-0.025399 15.144929
-0.025532 15.133906
-0.025664 15.122878
-0.025796 15.111842
-0.025931 15.100807
-0.026068 15.089761
-0.026208 15.078707
-0.026349 15.06765
-0.026489 15.056588
-0.026627 15.045516
-0.026764 15.034441
-0.026905 15.023354
-0.027050 15.012257
