time,axis_x,axis_y,axis_z
50.39,-0.872047756,-7.29353055e-09,0.489420792
50.4,-0.871719078,-7.28230576e-09,0.490005968
50.41,-0.871389023,-7.27008584e-09,0.490592673
50.42,-0.871057821,-7.25975919e-09,0.491180489
50.43,-0.870725533,-7.25235215e-09,0.491769302
50.44,-0.870392058,-7.24718603e-09,0.492359285
50.45,-0.870057544,-7.24181443e-09,0.49295017
50.46,-0.86972207,-7.23501048e-09,0.493541812
50.47,-0.869385683,-7.22936396e-09,0.494134125
50.48,-0.869048163,-7.22673896e-09,0.494727491
50.49,-0.868709175,-7.22741061e-09,0.495322491
50.5,-0.868368996,-7.22876505e-09,0.495918629
50.51,-0.868027854,-7.23024548e-09,0.496515504
50.52,-0.86768579,-7.2307132e-09,0.497113035
50.53,-0.867342723,-7.22971698e-09,0.497711363
50.54,-0.866998707,-7.22841065e-09,0.498310388
50.55,-0.866653845,-7.22684816e-09,0.498909924
50.56,-0.866308187,-7.22451304e-09,0.499509885
50.57,-0.865961707,-7.2229678e-09,0.50011031
50.58,-0.865614359,-7.22305586e-09,0.500711275
50.59,-0.865266228,-7.22445153e-09,0.501312632
50.6,-0.864917309,-7.2258385e-09,0.501914384
50.61,-0.864567498,-7.22605712e-09,0.502516708
50.62,-0.864216846,-7.22645388e-09,0.503119512
50.63,-0.863865311,-7.22665285e-09,0.503722864
50.64,-0.863512723,-7.22421287e-09,0.504327054
50.65,-0.86315919,-7.22370437e-09,0.50493189
50.66,-0.862804641,-7.22659904e-09,0.505537487
50.67,-0.862449036,-7.23165355e-09,0.506143913
50.68,-0.862092494,-7.23761927e-09,0.506750957
50.69,-0.861735047,-7.24414782e-09,0.507358561
50.7,-0.861376716,-7.25105947e-09,0.507966685
50.71,-0.861017563,-7.25900664e-09,0.508575222
50.72,-0.86065757,-7.26744329e-09,0.509184197
50.73,-0.860296728,-7.2760559e-09,0.509793625
50.74,-0.85993506,-7.28381696e-09,0.51040346
50.75,-0.859572548,-7.29053088e-09,0.511013732
50.76,-0.859209223,-7.29779652e-09,0.511624385
50.77,-0.858845093,-7.30373249e-09,0.512235401
50.78,-0.858480065,-7.3077303e-09,0.512846934
50.79,-0.858114128,-7.31177901e-09,0.513458999
50.8,-0.857747423,-7.31589772e-09,0.514071356
50.81,-0.857380052,-7.31959458e-09,0.514683831
50.82,-0.857012039,-7.32182513e-09,0.515296386
50.83,-0.85664334,-7.32272299e-09,0.515909088
50.84,-0.856273939,-7.32487459e-09,0.516521966
50.85,-0.85590379,-7.32872212e-09,0.51713509
50.86,-0.855532635,-7.33602574e-09,0.517748887
50.87,-0.855160372,-7.34628444e-09,0.51836352
50.88,-0.854787206,-7.35540742e-09,0.518978643
50.89,-0.854413293,-7.36115584e-09,0.519594
50.9,-0.854038653,-7.36272206e-09,0.520209554
50.91,-0.853663279,-7.36207113e-09,0.520825312
50.92,-0.853287176,-7.36021877e-09,0.521441268
50.93,-0.852910392,-7.35753029e-09,0.522057337
50.94,-0.852532917,-7.35331596e-09,0.522673537
50.95,-0.85215477,-7.34731166e-09,0.523289831
50.96,-0.851776012,-7.34036607e-09,0.523906122
50.97,-0.851396604,-7.3326395e-09,0.524522471
50.98,-0.851016368,-7.32378143e-09,0.525139164
50.99,-0.850635146,-7.31430791e-09,0.525756453
51,-0.850252921,-7.30538371e-09,0.526374363
51.01,-0.84986979,-7.29549548e-09,0.526992733
51.02,-0.849485799,-7.28453844e-09,0.527611484
51.03,-0.849101056,-7.27335149e-09,0.528230439
51.04,-0.848715537,-7.26101588e-09,0.528849635
51.05,-0.848329039,-7.24489565e-09,0.529469396
51.06,-0.847941421,-7.22653806e-09,0.530089943
51.07,-0.847552896,-7.21126085e-09,0.530710928
51.08,-0.847163567,-7.19916779e-09,0.531332185
51.09,-0.846773302,-7.18771393e-09,0.531953921
51.1,-0.846381875,-7.17497672e-09,0.532576494
51.11,-0.845989277,-7.16113412e-09,0.533199909
51.12,-0.845595689,-7.14749631e-09,0.533823877
51.13,-0.845201179,-7.13445302e-09,0.534448282
51.14,-0.844805633,-7.12102648e-09,0.535073306
51.15,-0.84440862,-7.10552837e-09,0.53569962
51.16,-0.844010104,-7.09114558e-09,0.536327274
51.17,-0.843610407,-7.0806006e-09,0.536955753
51.18,-0.843209635,-7.07335705e-09,0.537584887
51.19,-0.842807825,-7.0686532e-09,0.538214614
51.2,-0.842405121,-7.06666913e-09,0.538844701
51.21,-0.842001591,-7.0672143e-09,0.539475041
51.22,-0.841597217,-7.07035049e-09,0.54010566
51.23,-0.841192019,-7.07570612e-09,0.540736523
51.24,-0.840786003,-7.08193204e-09,0.541367618
51.25,-0.840379184,-7.08842764e-09,0.541998918
51.26,-0.839971548,-7.09395573e-09,0.542630443
51.27,-0.839563065,-7.09870336e-09,0.543262239
51.28,-0.83915376,-7.1041735e-09,0.543894262
51.29,-0.83874368,-7.111259e-09,0.544526436
51.3,-0.838332863,-7.1197672e-09,0.545158703
51.31,-0.837921326,-7.13047997e-09,0.545791032
51.32,-0.837509068,-7.14142275e-09,0.546423426
51.33,-0.837095989,-7.1510896e-09,0.547056035
51.34,-0.83668205,-7.16274974e-09,0.547688914
51.35,-0.83626722,-7.17494343e-09,0.548322111
51.36,-0.835851359,-7.18722932e-09,0.548955832
51.37,-0.835434503,-7.20111056e-09,0.54959002
51.38,-0.835016824,-7.21504955e-09,0.550224412
51.39,-0.834598388,-7.22812905e-09,0.550858903
51.4,-0.834179203,-7.23899184e-09,0.551493479
51.41,-0.833759253,-7.24804761e-09,0.552128163
51.42,-0.833338595,-7.25509231e-09,0.552762867
51.43,-0.832917246,-7.26009029e-09,0.553397561
51.44,-0.832495201,-7.26314993e-09,0.554032256
51.45,-0.832072389,-7.26511152e-09,0.554667053
51.46,-0.8316487,-7.26657481e-09,0.555302115
51.47,-0.831224256,-7.26619576e-09,0.555937259
51.48,-0.830799118,-7.26452088e-09,0.55657239
51.49,-0.830373251,-7.26089506e-09,0.55720756
51.5,-0.829946658,-7.25509184e-09,0.55784276
51.51,-0.829519397,-7.24855408e-09,0.558477904
51.52,-0.829091377,-7.24095009e-09,0.559113128
51.53,-0.828662376,-7.23234879e-09,0.559748753
51.54,-0.828232484,-7.22484911e-09,0.560384646
51.55,-0.827801827,-7.2147225e-09,0.561020619
51.56,-0.827370396,-7.19862102e-09,0.561656682
51.57,-0.826938209,-7.17859809e-09,0.562292805
51.58,-0.826505157,-7.15552849e-09,0.562929148
51.59,-0.826071189,-7.12956353e-09,0.563565782
51.6,-0.825636396,-7.1024841e-09,0.564202571
51.61,-0.825200872,-7.07513814e-09,0.564839377
51.62,-0.824764576,-7.04765707e-09,0.565476254
51.63,-0.824327416,-7.01963481e-09,0.566113338
51.64,-0.823889402,-6.99100514e-09,0.566750609
51.65,-0.823450542,-6.96234037e-09,0.567388055
51.66,-0.823010874,-6.93362964e-09,0.568025617
51.67,-0.822570254,-6.90450113e-09,0.568663501
51.68,-0.822128427,-6.87355705e-09,0.569302073
51.69,-0.821685387,-6.84088743e-09,0.569941335
51.7,-0.821241342,-6.80882754e-09,0.570580984
51.71,-0.820796337,-6.77721004e-09,0.571220949
51.72,-0.820350195,-6.74373888e-09,0.571861484
51.73,-0.819902858,-6.70866145e-09,0.572502667
51.74,-0.819454406,-6.6734743e-09,0.573144377
51.75,-0.81900484,-6.63788479e-09,0.573786608
51.76,-0.818553957,-6.60125661e-09,0.574429647
51.77,-0.818101676,-6.56898795e-09,0.575073602
51.78,-0.817647819,-6.54372555e-09,0.575718719
51.79,-0.817192764,-6.52098335e-09,0.576364456
51.8,-0.816736568,-6.49684486e-09,0.577010726
51.81,-0.816279075,-6.47079596e-09,0.577657747
51.82,-0.81582053,-6.44533444e-09,0.578305165
51.83,-0.815361004,-6.41857936e-09,0.578952876
51.84,-0.814900224,-6.38831606e-09,0.579601264
51.85,-0.814438068,-6.35876188e-09,0.580250492
51.86,-0.813974787,-6.33136722e-09,0.580900204
51.87,-0.813510538,-6.30423921e-09,0.581550174
51.88,-0.813045264,-6.27536813e-09,0.58220048
51.89,-0.812578913,-6.24467157e-09,0.58285119
51.9,-0.812111454,-6.21192914e-09,0.583502345
51.91,-0.811642717,-6.17508042e-09,0.584154175
51.92,-0.811172834,-6.13778823e-09,0.584806493
51.93,-0.81070182,-6.10429522e-09,0.585459271
51.94,-0.810229605,-6.07441995e-09,0.586112607
51.95,-0.809756283,-6.04317618e-09,0.586766361
51.96,-0.809281797,-6.00911843e-09,0.58742061
51.97,-0.808806125,-5.97540854e-09,0.588075379
51.98,-0.80832933,-5.94320914e-09,0.588730579
51.99,-0.807851382,-5.91092565e-09,0.589386244
52,-0.807372298,-5.87788317e-09,0.590042347
52.01,-0.80689215,-5.84431276e-09,0.590698788
52.02,-0.806410915,-5.81101172e-09,0.591355592
52.03,-0.805928592,-5.7776075e-09,0.592012757
52.04,-0.805444991,-5.74436597e-09,0.592670538
52.05,-0.804960032,-5.71562112e-09,0.593329038
52.06,-0.804474055,-5.68797514e-09,0.593987791
52.07,-0.803987205,-5.6588215e-09,0.594646596
52.08,-0.803499475,-5.6272462e-09,0.595305463
52.09,-0.803010911,-5.59687199e-09,0.595964326
52.1,-0.80252152,-5.56905534e-09,0.596623173
52.11,-0.80203125,-5.54248746e-09,0.597282072
52.12,-0.801540042,-5.51682689e-09,0.597941102
52.13,-0.801047939,-5.49201286e-09,0.5986002
52.14,-0.800554956,-5.46825318e-09,0.599259345
52.15,-0.800060996,-5.44679524e-09,0.599918663
52.16,-0.799565876,-5.42879861e-09,0.600578397
52.17,-0.799069443,-5.41073964e-09,0.601238742
52.18,-0.798571476,-5.39062884e-09,0.60189999
52.19,-0.798072324,-5.36995033e-09,0.60256167
52.2,-0.797572155,-5.35018244e-09,0.603223555
52.21,-0.797070863,-5.33137447e-09,0.603885784
52.22,-0.796568421,-5.31391209e-09,0.604548386
52.23,-0.796064854,-5.29785257e-09,0.605211325
52.24,-0.79556019,-5.28108792e-09,0.605874561
52.2499999,-0.795054422,-5.26288366e-09,0.6065381
52.2599999,-0.794547466,-5.24216222e-09,0.607202046
52.2699999,-0.794039087,-5.21907688e-09,0.607866703
52.2799999,-0.793528811,-5.19494535e-09,0.608532683
52.2899999,-0.793016638,-5.16960892e-09,0.609199977
52.2999999,-0.792502553,-5.14474164e-09,0.609868595
52.3099999,-0.791986965,-5.119746e-09,0.610537999
52.3199999,-0.791470101,-5.09448393e-09,0.611207885
52.3299999,-0.790951992,-5.0683173e-09,0.611878211
52.3399999,-0.790432632,-5.04260526e-09,0.612548981
52.3499999,-0.789911878,-5.01654713e-09,0.613220373
52.3599999,-0.789389759,-4.99133822e-09,0.613892342
52.3699999,-0.788866255,-4.96427627e-09,0.614564913
52.3799999,-0.78834109,-4.93114657e-09,0.61523843
52.3899999,-0.787814158,-4.89709334e-09,0.615913024
52.3999999,-0.787285744,-4.86712758e-09,0.616588321
52.4099999,-0.786755977,-4.83993914e-09,0.617264152
52.4199999,-0.786225045,-4.81425397e-09,0.617940271
52.4299999,-0.785693044,-4.78770391e-09,0.618616554
52.4399999,-0.78515998,-4.75787702e-09,0.619292988
52.4499999,-0.784625865,-4.7268061e-09,0.619969558
52.4599999,-0.784090783,-4.69696722e-09,0.620646151
52.4699999,-0.783554784,-4.66947305e-09,0.621322703
52.4799999,-0.783017818,-4.64229261e-09,0.621999274
52.4899999,-0.78247973,-4.614968e-09,0.622676057
52.4999999,-0.781940587,-4.58865002e-09,0.623352965
52.5099999,-0.781400482,-4.56366331e-09,0.624029877
52.5199999,-0.780859322,-4.53874654e-09,0.624706906
